PETPROFILE_ID,PETPROFILE_CUSTOMER_ID,PETPROFILE_MASTER_ID,PETPROFILE_CUSTOMER_MASTER_ID,PETPROFILE_SUBMITTER_ID,PETPROFILE_SUBMITTER_TYPE,PETPROFILE_SUBMITTER_LOGON,PETPROFILE_SUBMITTER_REGISTRATION_DTTM,PETPROFILE_PETNAME,PETPROFILE_PETTYPE_ID,PETPROFILE_PETTYPE_DESCRIPTION,PETPROFILE_PETBREED_ID,PETPROFILE_PETBREED_DESCRIPTION,PETPROFILE_PETBREED_SIZE_TYPE,PETPROFILE_GENDER,PETPROFILE_WEIGHT_TYPE,PETPROFILE_WEIGHT,PETPROFILE_SIZE_TYPE,PETPROFILE_BIRTHDAY,PETPROFILE_BIRTHDAY_ESTIMATED,PETPROFILE_LIFESTAGE,PETPROFILE_ADOPTED,PETPROFILE_ADOPTION_DTTM,PETPROFILE_STATUS,PETPROFILE_STATUS_REASON,PETPROFILE_CREATED_DTTM,PETPROFILE_UPDATED_DTTM,PETPROFILE_PET_ALLERGY_COUNT,PETPROFILE_PET_PHOTO_COUNT,PETPROFILE_LAST_ADDED_DTTM,DW_CREATE_DTTM,DW_UPDATE_DTTM,PETPROFILE_PETPHOTO_URL,PETPROFILE_MED_CONDITION_LIST,PETPROFILE_MEDICATION_LIST,PETPROFILE_FIRST_BIRTHDAY,PETPROFILE_SEVEN_BIRTHDAY,DW_SITE_ID,PETPROFILE_WEIGHT_UOM,PETPROFILE_WEIGHT_METRIC,PETPROFILE_WEIGHT_METRIC_UOM
113590368,917271605,113590368,113589832,290611173,A,lrodrigu22,2023-09-23 13:15:26.669,Millie,1,Dog,850,Chihuahua,XS,FMLE,H,9,XS,2022-04-19,true,A,true,2023-05-31 04:00:00.000,1,2,2023-07-05 19:14:19.148,2024-03-20 11:58:22.830,1.00,1.00,2023-07-05 19:15:43.561,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/917271605/EF78A4CE4D05DEB01308FFBDE8456D20,None,None,2023-04-19,2029-04-19,10,LBR,4.08,KG
8806,6693645,31617270,12636084,6693645,R,,2016-02-16 16:31:41.000,Blackjack,1,Dog,-1,UNKNOWN,UNK,MALE,H,90,L,2015-08-04,false,A,true,2016-07-15 04:00:00.000,2,2,2018-04-02 14:50:30.530,2021-06-16 01:47:38.436,1.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2016-08-04,2022-08-04,10,LBR,40.82,KG
2169,6693645,31610633,12636084,6693645,R,,2016-02-16 16:31:41.000,Eeyore,1,Dog,470,Mastiff,G,FMLE,O,110,G,2009-01-07,true,S,true,2013-09-25 04:00:00.000,2,2,2018-03-16 12:00:20.383,2022-12-04 17:35:53.237,2.00,2.00,2022-12-04 17:35:53.295,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/BA2616764FC1CB13645EB161EDDD06C9,None,Galliprant,2010-01-07,2016-01-07,10,LBR,49.90,KG
8804,6693645,31617268,12636084,9033250,A,vfariss,2016-07-15 19:51:07.855,Chance,1,Dog,490,American Pit Bull Terrier,M,MALE,O,111,M,2010-12-20,true,A,true,2015-07-23 04:00:00.000,2,2,2018-04-02 14:49:14.491,2023-07-07 18:13:58.546,1.00,2.00,2023-07-07 18:13:58.595,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/DD273DF77BE53783316CF361CAA6FC3F,None,None,2011-12-20,2017-12-20,10,LBR,50.35,KG
8807,6693645,31617271,12636084,6693645,R,,2016-02-16 16:31:41.000,Shelby,1,Dog,-1,UNKNOWN,UNK,FMLE,H,75,L,2017-09-17,false,P,true,2018-03-23 04:00:00.000,2,2,2018-04-02 14:52:30.727,2021-06-16 10:40:58.799,1.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,,,2018-09-17,2024-09-17,10,LBR,34.02,KG
141479966,2949846,141479966,11212184,2949846,R,,2014-12-24 01:26:18.000,Maggie Mae,1,Dog,586,Mixed / Unknown,,FMLE,,95,UNK,2018-07-23,,,,,1,,2025-07-02 15:10:52.978,2025-07-02 15:10:52.978,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2019-07-23,2025-07-23,10,LBR,43.09,KG
60910053,2949846,60910053,11212184,136021403,A,ijimenez2,2021-02-24 21:55:22.613,Willie,1,Dog,444,Greyhound,L,MALE,H,70,L,2010-03-27,true,S,true,2010-04-15 04:00:00.000,2,2,2020-04-27 16:17:58.581,2023-03-31 21:28:19.874,1.00,2.00,2023-03-31 21:28:19.924,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/A28926C99111AE0CCAB778653978611E,None,"None,APOQUEL",2011-03-27,2017-03-27,10,LBR,31.75,KG
56061040,2949846,56061040,11212184,2949846,R,,2014-12-24 01:26:18.000,Duncan,1,Dog,379,Borzoi,L,MALE,,82,L,2013-09-14,true,A,true,2017-03-05 05:00:00.000,2,2,2020-02-21 16:45:06.935,2023-07-22 21:41:17.277,0.00,2.00,2023-07-22 21:41:17.324,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/AAD0BBBD0C93D156F697ACCF976BB5A4,Other,Other,2014-09-14,2020-09-14,10,LBR,37.19,KG
134158248,44198821,134158248,22226064,44198821,R,,2018-10-12 23:49:00.000,Scotland Alexander Devereux,1,Dog,513,Miniature Schnauzer,SM,MALE,H,9,XS,2024-10-28,false,P,true,2024-12-20 05:00:00.000,1,,2024-12-29 00:08:00.065,2025-02-24 19:34:18.108,0.00,1.00,2025-01-10 18:18:43.915,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/44198821/FEF71D6DDAA7FAA043E964B85E4C77CA,None,None,2025-10-28,2031-10-28,10,LBR,4.08,KG
132047857,44198821,132047857,22226064,153505472,A,cguevera,2021-07-04 09:55:55.000,Scotland Alexander,1,Dog,513,Miniature Schnauzer,SM,MALE,H,4,XS,2024-10-28,true,P,true,2024-12-20 05:00:00.000,0,2,2024-11-07 18:05:00.723,2024-12-29 00:06:15.180,0.00,1.00,2024-12-23 09:50:06.034,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/44198821/13CFD7EAB7298791977394C52C4E2E6F,None,None,2025-10-28,2031-10-28,10,LBR,1.81,KG
4165832,44198821,35774137,22226064,44198821,R,,2018-10-12 23:49:00.000,Dante,1,Dog,513,Miniature Schnauzer,SM,MALE,,27,M,2007-05-22,false,S,false,,2,0,2019-02-23 13:05:40.782,2024-11-07 18:03:07.636,0.00,2.00,2024-11-07 18:03:03.632,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/D49EAE794168E710A7995E8299202D6B,Heart Disease,None,2008-05-22,2014-05-22,10,LBR,12.25,KG
2125774,44198821,33734079,22226064,44198821,R,,2018-10-12 23:49:00.000,Madison,1,Dog,513,Miniature Schnauzer,SM,FMLE,,13,SM,2007-09-14,false,S,false,,2,,2018-10-13 08:37:01.759,2021-07-25 17:10:43.857,0.00,2.00,2018-10-13 08:39:06.451,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/739D12E7F44A5925228502604D752354,Diabetes,"Insulin Syringes,Vetsulin",2008-09-14,2014-09-14,10,LBR,5.90,KG
88197071,90430857,88197071,58974097,201491919,A,hpittman,2021-12-30 15:34:42.673,Winston,2,Cat,740,Other,,MALE,H,1,UNK,2021-08-12,true,K,true,2021-10-07 04:00:00.000,0,0,2021-10-12 14:04:19.312,2022-07-31 14:58:44.328,0.00,1.00,2021-10-12 14:04:19.342,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/90430857/E759108CB8D1499B1E9D785847700493,,,2022-08-12,2028-08-12,10,LBR,0.45,KG
71928571,90430857,71928571,58974097,90430857,R,,2020-04-04 15:21:12.611,Belle,1,Dog,461,Labrador Retriever,L,FMLE,,70,L,2014-06-02,false,A,false,,1,,2020-11-06 20:24:50.549,2021-10-12 14:05:27.896,0.00,2.00,2020-11-06 20:24:50.579,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/3A3C86E42E1730A58B8C4D39D096C41F,,,2015-06-02,2021-06-02,10,LBR,31.75,KG
58974634,90430857,58974634,58974097,201491919,A,hpittman,2021-12-30 15:34:42.673,Lou,1,Dog,855,Manchester Terrier (Standard),L,MALE,H,20,SM,2007-04-12,true,S,true,2007-10-01 04:00:00.000,0,0,2020-04-04 11:25:54.567,2022-07-31 14:58:58.067,0.00,3.00,2020-11-06 20:26:45.116,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/BE9A16213E874686F628D9B38CE78A9F,None,None,2008-04-12,2014-04-12,10,LBR,9.07,KG
58974928,90430857,58974928,58974097,90430857,R,,2020-04-04 15:21:12.611,Roger,1,Dog,-1,UNKNOWN,UNK,MALE,,30,M,2020-01-12,true,P,true,2020-02-01 05:00:00.000,1,,2020-04-04 11:28:21.162,2021-10-12 14:05:17.171,0.00,3.00,2020-11-06 20:25:41.717,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/8D98C503F7F4FEECBDC195B96BECC914,None,None,2021-01-12,2027-01-12,10,LBR,13.61,KG
52252807,2171318,52252807,10900702,2171318,R,,2014-08-11 15:14:33.000,Timothy ,1,Dog,586,Mixed / Unknown,,MALE,,19,SM,2015-07-14,false,S,false,,1,,2019-12-05 23:31:15.154,2025-06-26 21:50:22.445,0.00,2.00,2025-06-26 21:50:22.484,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/E9AB521971B207594E3E90B41B099F8C,None,None,2016-07-14,2022-07-14,10,LBR,8.62,KG
2795330,2171318,34403635,10900702,111660675,A,nliber,2020-09-20 13:26:05.000,Darla aka Deedee,1,Dog,586,Mixed / Unknown,,FMLE,H,18,SM,2003-11-27,true,S,true,2003-10-28 05:00:00.000,0,0,2018-11-27 23:46:48.218,2022-03-12 20:12:37.603,0.00,2.00,2018-11-27 23:46:48.355,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/9890856CEB1EED26A13DE723DF9B5D9D,"Arthritis,Heart Disease,Other","Metronidazole,Heartgard,Bravecto,Cerenia,Chloramphenicol,Piroxicam",2004-11-27,2010-11-27,10,LBR,8.16,KG
2795365,2171318,34403670,10900702,115056459,A,jpoimboeuf,2020-10-12 18:39:38.000,Francisco,1,Dog,586,Mixed / Unknown,,MALE,,13,SM,2009-11-27,true,S,true,2015-08-13 04:00:00.000,0,0,2018-11-27 23:50:55.898,2022-03-08 23:20:53.323,0.00,2.00,2018-11-27 23:50:56.026,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/A18D4A49BB8D95E11F6E1C9C18D7DC51,Other,"Other,Tylan",2010-11-27,2016-11-27,10,LBR,5.90,KG
2795407,2171318,34403712,10900702,111660675,A,nliber,2020-09-20 13:26:05.000,Carlos Eduardo,1,Dog,547,Yorkshire Terrier,XS,MALE,H,10,XS,2006-11-27,true,S,true,2017-07-02 04:00:00.000,0,0,2018-11-27 23:54:41.530,2022-03-12 20:11:49.160,0.00,2.00,2018-11-27 23:54:41.655,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/BE1C669A49A7C943C19ED69667DEC6DA,Kidney Disease,Other,2007-11-27,2013-11-27,10,LBR,4.54,KG
97771473,30883352,97771473,28581817,30883352,R,,2018-02-23 18:16:08.540,Boo,1,Dog,586,Mixed / Unknown,,MALE,,19,SM,2013-07-26,false,S,false,,1,,2022-05-27 15:38:03.014,2025-01-16 16:52:17.520,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2014-07-26,2020-07-26,10,LBR,8.62,KG
45770754,30883352,45770754,28581817,22725141,A,jacevedo,2017-10-02 16:04:24.973,Annie,1,Dog,373,Bichon Frise,SM,FMLE,H,11,SM,2015-08-05,true,A,true,2015-10-24 04:00:00.000,0,0,2019-08-05 09:57:29.729,2022-07-18 12:59:32.816,0.00,2.00,2019-08-05 09:57:29.837,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/E3EF0F5AC856D81E38BC6F0D91B5B36F,Hot Spots,APOQUEL,2016-08-05,2022-08-05,10,LBR,4.99,KG
128813717,8101167,128813717,13193784,8101167,R,,2016-05-27 20:28:08.000,Daisy,1,Dog,401,Smooth Haired Chihuahua,XS,FMLE,,9,XS,2016-08-03,false,A,true,2024-08-03 04:00:00.000,1,,2024-08-16 12:44:31.188,2025-06-05 00:36:07.790,0.00,1.00,2024-08-16 12:47:49.682,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/8101167/9FEB8214B9112797D2F5C6E6E6FBAB67,Overweight,APOQUEL,2017-08-03,2023-08-03,10,LBR,4.08,KG
115835358,8101167,115835358,13193784,8101167,R,,2016-05-27 20:28:08.000,Tootsie,1,Dog,850,Chihuahua,XS,FMLE,,10,XS,2007-11-08,false,S,true,2015-11-08 05:00:00.000,2,2,2023-09-03 14:38:02.903,2024-05-27 14:29:55.024,0.00,1.00,2024-05-27 14:18:09.962,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/8101167/7DC495B007CF4D52B48FA032C873184D,"Arthritis,Heart Disease","Enalapril,Galliprant",2008-11-08,2014-11-08,10,LBR,4.54,KG
101822541,8101167,101822541,13193784,8101167,R,,2016-05-27 20:28:08.000,Spooky,2,Cat,595,Bombay,,FMLE,,13,UNK,2022-06-10,false,A,false,,1,,2022-08-28 15:18:09.760,2025-07-08 21:43:37.265,0.00,2.00,2024-06-11 15:38:30.241,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/8101167/637FCFCC5B6B3243BFCE6A799E86F45F,None,None,2023-06-10,2029-06-10,10,LBR,5.90,KG
43928449,8101167,43928449,13193784,8101167,R,,2016-05-27 20:28:08.000,Cassie,1,Dog,586,Mixed / Unknown,,FMLE,,19,SM,2015-02-21,false,S,true,2016-10-17 04:00:00.000,1,,2019-07-17 22:23:32.795,2025-05-03 19:27:06.388,0.00,3.00,2024-05-27 14:08:11.478,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/0FA2642BD0B41EEA0DF3ED859F83DE45,None,"APOQUEL,Fluoxetine",2016-02-21,2022-02-21,10,LBR,8.62,KG
43928518,8101167,43928518,13193784,196740564,A,spratt1,2021-12-01 12:34:09.000,Tootsie,1,Dog,850,Chihuahua,XS,FMLE,H,10,XS,2007-11-03,true,S,true,2015-11-08 05:00:00.000,0,0,2019-07-17 22:25:57.257,2024-04-05 14:56:02.307,1.00,2.00,2023-09-03 17:58:39.078,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/F682A8DE5BB71AAAFBFF52146DDB38D9,"Arthritis,Heart Disease","None,Enalapril,Galliprant",2008-11-03,2014-11-03,10,LBR,4.54,KG
116235019,14890415,116235019,21386616,14890415,R,,2017-03-08 23:02:28.000,Amber,1,Dog,586,Mixed / Unknown,,FMLE,,50,M,2021-06-13,false,A,false,,1,,2023-09-15 12:21:12.422,2023-09-15 12:21:12.422,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2022-06-13,2028-06-13,10,LBR,22.68,KG
81201006,14890415,81201006,21386616,14890415,R,,2017-03-08 23:02:28.000,Coco,1,Dog,461,Labrador Retriever,L,FMLE,,15,SM,2020-12-20,false,A,false,,1,,2021-05-04 17:11:50.092,2023-09-15 12:27:05.171,0.00,3.00,2023-09-15 12:27:05.460,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/EE4FC4B3E3A0E48339853BCF72AA70FD,None,None,2021-12-20,2027-12-20,10,LBR,6.80,KG
50738781,14890415,50738781,21386616,14890415,R,,2017-03-08 23:02:28.000,Binx,2,Cat,638,Domestic,,MALE,,9,,2013-10-31,false,A,false,,2,2,2019-11-07 07:31:54.254,2021-06-16 12:36:10.601,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2014-10-31,2020-10-31,10,LBR,4.08,KG
50738740,14890415,50738740,21386616,14890415,R,,2017-03-08 23:02:28.000,Tiger,2,Cat,638,Domestic,,MALE,,12,UNK,2010-11-15,false,S,false,,1,,2019-11-07 07:30:36.061,2023-09-16 00:17:50.146,0.00,2.00,2023-09-16 00:17:50.451,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/8A15DCEFAA3129EFFBECCB8C5A754F26,None,None,2011-11-15,2017-11-15,10,LBR,5.44,KG
50738824,14890415,50738824,21386616,88173011,A,sadams2,2020-03-08 15:25:54.000,Tobie,1,Dog,454,Smooth Jack Russell Terrier,SM,MALE,H,9,XS,2017-08-04,true,A,true,2019-08-05 04:00:00.000,0,0,2019-11-07 07:33:31.827,2023-09-18 19:18:16.614,0.00,2.00,2021-05-04 17:14:27.471,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/A77EC69FE103778C9B6157A0A0B3C856,None,None,2018-08-04,2024-08-04,10,LBR,4.08,KG
132351088,2308504,132351088,10956809,2308504,R,,2014-09-06 22:57:52.000,Dyce,1,Dog,467,Maltipoo,SM,MALE,,5,XS,2024-08-12,false,P,false,,1,,2024-11-14 20:59:29.478,2024-11-14 21:04:13.122,0.00,1.00,2024-11-14 21:03:32.856,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/2308504/1CC2F4EA5865A322F0A15BF4B3750E53,None,Animax,2025-08-12,2031-08-12,10,LBR,2.27,KG
113579017,2308504,113579017,10956809,2308504,R,,2014-09-06 22:57:52.000,Karma,1,Dog,586,Mixed / Unknown,,FMLE,,6,XS,2022-11-06,false,A,true,2023-07-05 04:00:00.000,1,2,2023-07-05 15:25:07.865,2025-01-13 12:33:15.422,0.00,1.00,2023-07-06 15:55:18.601,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/2308504/E0C8D764E69E6D6A8A4397E469A186AD,None,None,2023-11-06,2029-11-06,10,LBR,2.72,KG
109667024,2308504,109667024,10956809,278039226,A,egirts,2023-01-08 19:45:00.238,KoKo Kisses,1,Dog,467,Maltipoo,SM,FMLE,H,3,XS,2022-12-06,true,P,true,2023-03-11 05:00:00.000,1,2,2023-03-29 17:30:15.133,2023-07-06 15:54:54.224,1.00,1.00,2023-07-06 15:54:54.255,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/2308504/1253C57FC7B597908E49D5353C021ED3,None,None,2023-12-06,2029-12-06,10,LBR,1.36,KG
84246600,2308504,84246600,10956809,2308504,R,,2014-09-06 22:57:52.000,Kash ,1,Dog,467,Maltipoo,SM,MALE,,8,XS,2021-04-27,false,A,false,,1,2,2021-07-12 00:01:26.539,2024-11-14 21:07:56.770,0.00,3.00,2023-07-06 15:54:11.303,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/6B60E200C06C2FB3BCFDE8D3188EEF4C,None,None,2022-04-27,2028-04-27,10,LBR,3.63,KG
103066372,11050714,103066372,20694899,114162,,,,Rupert,1,Dog,586,Mixed / Unknown,,MALE,,10,XS,2009-10-01,true,S,true,2022-07-02 04:00:00.000,1,,2022-10-01 17:57:21.292,2024-09-04 21:03:57.444,0.00,1.00,2022-10-01 18:03:52.962,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/11050714/DD8556D19EE1DF47216F81B234CCD41B,Liver Disease,None,2010-10-01,2016-10-01,10,LBR,4.54,KG
3225051,11050714,34833356,20694899,88173011,A,sadams2,2020-03-08 15:25:54.000,Riley,1,Dog,446,Havanese,XS,MALE,H,17,XS,2005-06-27,true,S,true,2007-07-31 04:00:00.000,0,0,2018-12-27 15:41:33.042,2023-11-07 15:29:06.758,0.00,2.00,2018-12-27 15:41:33.184,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/EF6B97F28DE785382E9858A2F8CE5227,"Arthritis,Inflammatory Bowel Disease,Sensitive Stomach",None,2006-06-27,2012-06-27,10,LBR,7.71,KG
93734656,11232121,93734656,14963314,11232121,R,,2016-11-03 21:20:06.000,Finley,1,Dog,385,Brittany,M,MALE,,40,M,2021-09-06,true,A,false,,1,,2022-02-21 14:04:47.494,2025-01-31 23:23:40.435,0.00,1.00,2022-06-14 17:34:01.518,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/11232121/AA17FD18D57BAFEC2A28E59897EFEB27,None,APOQUEL,2022-09-06,2028-09-06,10,LBR,18.14,KG
4206750,11232121,35815055,14963314,114990919,A,nleighton,2020-10-12 14:51:17.857,Pebbles,1,Dog,385,Brittany,M,FMLE,H,35,M,2006-08-11,true,S,true,2006-07-27 04:00:00.000,0,0,2019-02-25 21:24:39.501,2021-07-05 21:03:35.882,1.00,2.00,2019-06-11 17:39:17.953,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/F17D405053EA3FD11DA93C3456139E4D,Other,"Other,Carprofen,Proin",2007-08-11,2013-08-11,10,LBR,15.88,KG
141215828,289824860,141215828,115927503,289824860,R,,2023-09-06 14:48:32.000,XiaoKui,2,Cat,740,Other,,UNKN,,12,UNK,,false,,false,,2,,2025-06-25 17:00:49.340,2025-06-25 17:02:21.258,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,,,,,10,LBR,5.44,KG
140370075,289824860,140370075,115927503,289824860,R,,2023-09-06 14:48:32.000,McFlurry,2,Cat,596,British Shorthair,,FMLE,,8,UNK,2023-04-25,false,A,false,,1,,2025-06-03 18:27:20.579,2025-07-12 20:48:29.506,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2024-04-25,2030-04-25,10,LBR,3.63,KG
127237899,40551346,127237899,22616941,40551346,R,,2018-08-17 18:03:23.000,Maximiliano “Max”,1,Dog,547,Yorkshire Terrier,XS,MALE,,9,XS,2022-11-26,false,A,true,2024-02-26 05:00:00.000,1,,2024-07-11 01:54:46.483,2024-07-11 01:58:30.565,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2023-11-26,2029-11-26,10,LBR,4.08,KG
1204087,40551346,32812392,22616941,164090078,A,jmatthews6,2021-09-05 12:25:25.000,Tracy,1,Dog,461,Labrador Retriever,L,FMLE,H,62,L,2009-08-17,true,A,true,2009-08-10 04:00:00.000,0,0,2018-08-17 14:16:02.413,2022-06-17 17:12:52.437,0.00,2.00,2018-08-17 14:16:02.574,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/48F81D5EAC831AAC8EBCBEA7CD3575C6,None,None,2010-08-17,2016-08-17,10,LBR,28.12,KG
98156776,37849305,98156776,22389555,37849305,R,,2018-07-01 05:05:41.115,Jake,1,Dog,586,Mixed / Unknown,,MALE,,71,L,2014-06-06,false,,false,,1,,2022-06-07 02:36:24.870,2022-06-07 02:43:04.762,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,Metronidazole,2015-06-06,2021-06-06,10,LBR,32.21,KG
5330872,37849305,37182526,22389555,37849305,R,,2018-07-01 05:05:41.115,Lakota,1,Dog,-1,UNKNOWN,UNK,UNKN,,,M,,,,,,2,2,2019-05-02 10:14:34.322,2019-09-05 01:55:12.145,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,Heartgard,,,10,LBR,,KG
5330822,37849305,37182476,22389555,141396843,A,jthuller,2021-04-04 18:54:13.870,Marley,1,Dog,461,Labrador Retriever,L,FMLE,H,70,L,2011-03-30,true,A,true,2011-11-02 04:00:00.000,0,0,2019-05-02 10:12:43.817,2022-02-16 15:01:43.157,1.00,2.00,2020-03-30 12:25:05.983,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/08AEDA9CAE9395AB4E79ADE934F4F609,None,Heartgard,2012-03-30,2018-03-30,10,LBR,31.75,KG
43013117,41533062,43013117,23005201,19366679,A,rahrens,2017-07-11 13:49:00.203,Murray,1,Dog,525,Shih Tzu,XS,MALE,H,16,XS,2005-07-22,false,S,true,2005-10-01 04:00:00.000,0,0,2019-06-21 12:17:58.449,2021-06-16 06:46:34.806,1.00,2.00,2019-06-22 10:12:30.587,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/4702ED347469AAE8FA2CD6AB6C90A9B2,None,None,2006-07-22,2012-07-22,10,LBR,7.26,KG
3435031,41533062,35043336,23005201,19366679,A,rahrens,2017-07-11 13:49:00.203,Murray,1,Dog,525,Shih Tzu,XS,MALE,,16,XS,2005-07-02,false,S,,,0,0,2019-01-08 15:09:09.100,2021-06-16 03:18:07.806,0.00,2.00,2019-01-08 15:09:09.545,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/29A0576FDF7B6A31A937837502CFE71B,,None,2006-07-02,2012-07-02,10,LBR,7.26,KG
126533752,901030324,126533752,104348313,69888074,A,kmejia,2019-08-20 08:54:23.000,Summer Sky,1,Dog,439,Golden Retriever,L,FMLE,U,76,XL,2016-03-20,true,S,true,2024-06-20 04:00:00.000,0,0,2024-06-22 15:43:17.664,2024-09-14 06:17:38.845,0.00,2.00,2024-09-06 18:44:08.824,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/901030324/6B23C3CA8B4A46AFF59F1D4652DBF047,"Bladder/Kidney Stones,Dental Disease",Simparica,2017-03-20,2023-03-20,10,LBR,34.47,KG
104348373,901030324,104348373,104348313,901030324,R,,2022-11-06 16:33:44.000,Dylan,1,Dog,586,Mixed / Unknown,,FMLE,,76,XL,2022-03-01,false,A,true,2022-06-22 04:00:00.000,1,,2022-11-06 16:35:00.770,2025-07-13 17:19:45.143,0.00,2.00,2024-09-06 18:42:41.727,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/901030324/938FD029D77242C93261E05E9935D3AD,None,None,2023-03-01,2029-03-01,10,LBR,34.47,KG
132333004,91077263,132333004,58390164,91077263,R,,2020-03-28 16:24:19.000,Uri,1,Dog,435,German Shepherd,L,FMLE,,58,L,2017-01-07,false,A,true,2024-06-28 04:00:00.000,1,,2024-11-14 14:25:51.349,2025-04-11 11:22:29.604,1.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2018-01-07,2024-01-07,10,LBR,26.31,KG
89717590,91077263,89717590,58390164,300085613,A,tmark,2024-04-17 13:24:48.000,Rocky,1,Dog,435,German Shepherd,L,MALE,O,90,XL,2017-11-06,true,S,true,2021-11-19 05:00:00.000,0,0,2021-11-19 19:36:54.907,2024-11-14 14:23:38.635,0.00,2.00,2021-11-19 19:36:54.945,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/91077263/E30690333503D903AD015C1ABBDD93F5,"Arthritis,Overweight",Carprofen,2018-11-06,2024-11-06,10,LBR,40.82,KG
